Language,Total Records,File Name,Run Number,Instructions Executed,Heap Memory (B),Extra Heap Memory (B),Stack Memory (B)
csharp,100000,100000_rows.csv,10,669062,37805,6691,1288
csharp,100000,100000_rows.csv,10,693744,40232,8096,1424
csharp,100000,100000_rows.csv,10,712807,58308,8772,1296
csharp,100000,100000_rows.csv,10,743955,60686,9018,1000
csharp,100000,100000_rows.csv,10,768884,60686,9018,1000
csharp,100000,100000_rows.csv,10,801644,64614,10242,1304
csharp,100000,100000_rows.csv,10,820958,64614,10242,1304
csharp,100000,100000_rows.csv,10,855777,64614,10242,856
csharp,100000,100000_rows.csv,10,877201,64614,10242,856
csharp,100000,100000_rows.csv,10,906339,64614,10242,848
csharp,100000,100000_rows.csv,10,927756,64614,10242,840
csharp,100000,100000_rows.csv,10,949180,64614,10242,840
csharp,100000,100000_rows.csv,10,970345,64626,10254,1000
csharp,100000,100000_rows.csv,10,999845,64626,10254,792
csharp,100000,100000_rows.csv,10,1021163,64722,10270,776
csharp,100000,100000_rows.csv,10,1051410,71792,10544,5720
csharp,100000,100000_rows.csv,10,1076371,73968,10904,7008
csharp,100000,100000_rows.csv,10,1097256,74947,11101,7920
csharp,100000,100000_rows.csv,10,1123462,73485,10979,1840
csharp,100000,100000_rows.csv,10,1157769,73540,11132,4592
csharp,100000,100000_rows.csv,10,1181510,74732,11740,1864
csharp,100000,100000_rows.csv,10,1205220,75465,11863,2088
csharp,100000,100000_rows.csv,10,1238993,74724,11796,1328
csharp,100000,100000_rows.csv,10,1268548,73087,10705,1632
csharp,100000,100000_rows.csv,10,1290707,73087,10705,1632
csharp,100000,100000_rows.csv,10,1323645,76989,11867,1312
csharp,100000,100000_rows.csv,10,1340048,93585,12167,104888
csharp,100000,100000_rows.csv,10,1374875,95448,12232,2848
csharp,100000,100000_rows.csv,10,1391186,103693,12339,1944
csharp,100000,100000_rows.csv,10,1407503,103693,12339,1888
csharp,100000,100000_rows.csv,10,1424351,128374,12402,2032
csharp,100000,100000_rows.csv,10,1441180,161268,12468,2032
csharp,100000,100000_rows.csv,10,1457495,185511,12209,4296
csharp,10000,10000_rows.csv,1,0,0,0,0
csharp,10000,10000_rows.csv,1,41470,0,0,448
csharp,10000,10000_rows.csv,1,70245,0,0,3920
csharp,10000,10000_rows.csv,1,86548,0,0,1376
csharp,10000,10000_rows.csv,1,115756,0,0,1408
csharp,10000,10000_rows.csv,1,157000,0,0,1384
csharp,10000,10000_rows.csv,1,187631,0,0,1960
csharp,10000,10000_rows.csv,1,224274,0,0,1384
csharp,10000,10000_rows.csv,1,249397,0,0,1704
csharp,10000,10000_rows.csv,1,280711,0,0,1384
csharp,10000,10000_rows.csv,1,318564,0,0,1864
csharp,10000,10000_rows.csv,1,359136,0,0,1864
csharp,10000,10000_rows.csv,1,392688,0,0,1864
csharp,10000,10000_rows.csv,1,413566,0,0,1608
csharp,10000,10000_rows.csv,1,445814,0,0,1864
csharp,10000,10000_rows.csv,1,472712,0,0,1720
csharp,10000,10000_rows.csv,1,491785,2356,68,1624
csharp,10000,10000_rows.csv,1,516490,3992,320,1656
csharp,10000,10000_rows.csv,1,555800,12864,512,1232
csharp,10000,10000_rows.csv,1,589814,24112,2160,1424
csharp,10000,10000_rows.csv,1,612647,28231,3577,1424
csharp,10000,10000_rows.csv,1,643814,34508,5284,1424
csharp,10000,10000_rows.csv,1,669022,37805,6691,1288
csharp,10000,10000_rows.csv,1,693697,40232,8096,1424
csharp,10000,10000_rows.csv,1,712760,58308,8772,1296
csharp,10000,10000_rows.csv,1,743908,60686,9018,1000
csharp,10000,10000_rows.csv,1,768837,60686,9018,1000
csharp,10000,10000_rows.csv,1,801597,64614,10242,1304
csharp,10000,10000_rows.csv,1,820911,64614,10242,1304
csharp,10000,10000_rows.csv,1,855730,64614,10242,856
csharp,10000,10000_rows.csv,1,877154,64614,10242,856
csharp,10000,10000_rows.csv,1,906292,64614,10242,848
csharp,10000,10000_rows.csv,1,927709,64614,10242,840
csharp,10000,10000_rows.csv,1,949133,64614,10242,840
csharp,10000,10000_rows.csv,1,970298,64626,10254,1000
csharp,10000,10000_rows.csv,1,999798,64626,10254,792
csharp,10000,10000_rows.csv,1,1021116,64721,10271,784
csharp,10000,10000_rows.csv,1,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,1,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,1,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,1,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,1,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,1,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,1,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,1,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,1,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,1,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,1,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,1,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,1,1374407,95446,12234,2848
csharp,10000,10000_rows.csv,1,1390718,103691,12341,1944
csharp,10000,10000_rows.csv,1,1407035,103691,12341,1888
csharp,10000,10000_rows.csv,1,1423883,128372,12404,2032
csharp,10000,10000_rows.csv,1,1440712,161266,12470,2032
csharp,10000,10000_rows.csv,1,1457027,185509,12211,4296
csharp,10000,10000_rows.csv,2,0,0,0,0
csharp,10000,10000_rows.csv,2,41470,0,0,448
csharp,10000,10000_rows.csv,2,70245,0,0,3920
csharp,10000,10000_rows.csv,2,86548,0,0,1376
csharp,10000,10000_rows.csv,2,115756,0,0,1408
csharp,10000,10000_rows.csv,2,157000,0,0,1384
csharp,10000,10000_rows.csv,2,187631,0,0,1960
csharp,10000,10000_rows.csv,2,224274,0,0,1384
csharp,10000,10000_rows.csv,2,249397,0,0,1704
csharp,10000,10000_rows.csv,2,280711,0,0,1384
csharp,10000,10000_rows.csv,2,318564,0,0,1864
csharp,10000,10000_rows.csv,2,359136,0,0,1864
csharp,10000,10000_rows.csv,2,392688,0,0,1864
csharp,10000,10000_rows.csv,2,413566,0,0,1608
csharp,10000,10000_rows.csv,2,445814,0,0,1864
csharp,10000,10000_rows.csv,2,472712,0,0,1720
csharp,10000,10000_rows.csv,2,491785,2356,68,1624
csharp,10000,10000_rows.csv,2,516490,3992,320,1656
csharp,10000,10000_rows.csv,2,555800,12864,512,1232
csharp,10000,10000_rows.csv,2,589814,24112,2160,1424
csharp,10000,10000_rows.csv,2,612647,28231,3577,1424
csharp,10000,10000_rows.csv,2,643814,34508,5284,1424
csharp,10000,10000_rows.csv,2,669022,37805,6691,1288
csharp,10000,10000_rows.csv,2,693697,40232,8096,1424
csharp,10000,10000_rows.csv,2,712760,58308,8772,1296
csharp,10000,10000_rows.csv,2,743908,60686,9018,1000
csharp,10000,10000_rows.csv,2,768837,60686,9018,1000
csharp,10000,10000_rows.csv,2,801597,64614,10242,1304
csharp,10000,10000_rows.csv,2,820911,64614,10242,1304
csharp,10000,10000_rows.csv,2,855730,64614,10242,856
csharp,10000,10000_rows.csv,2,877154,64614,10242,856
csharp,10000,10000_rows.csv,2,906292,64614,10242,848
csharp,10000,10000_rows.csv,2,927709,64614,10242,840
csharp,10000,10000_rows.csv,2,949133,64614,10242,840
csharp,10000,10000_rows.csv,2,970298,64626,10254,1000
csharp,10000,10000_rows.csv,2,999798,64626,10254,792
csharp,10000,10000_rows.csv,2,1021116,64721,10271,784
csharp,10000,10000_rows.csv,2,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,2,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,2,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,2,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,2,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,2,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,2,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,2,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,2,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,2,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,2,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,2,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,2,1374407,95446,12234,2848
csharp,10000,10000_rows.csv,2,1390718,103691,12341,1944
csharp,10000,10000_rows.csv,2,1407035,103691,12341,1888
csharp,10000,10000_rows.csv,2,1423883,128372,12404,2032
csharp,10000,10000_rows.csv,2,1440712,161266,12470,2032
csharp,10000,10000_rows.csv,2,1457027,185509,12211,4296
csharp,10000,10000_rows.csv,3,0,0,0,0
csharp,10000,10000_rows.csv,3,41470,0,0,448
csharp,10000,10000_rows.csv,3,70245,0,0,3920
csharp,10000,10000_rows.csv,3,86548,0,0,1376
csharp,10000,10000_rows.csv,3,115756,0,0,1408
csharp,10000,10000_rows.csv,3,157000,0,0,1384
csharp,10000,10000_rows.csv,3,187631,0,0,1960
csharp,10000,10000_rows.csv,3,224274,0,0,1384
csharp,10000,10000_rows.csv,3,249397,0,0,1704
csharp,10000,10000_rows.csv,3,280711,0,0,1384
csharp,10000,10000_rows.csv,3,318564,0,0,1864
csharp,10000,10000_rows.csv,3,359136,0,0,1864
csharp,10000,10000_rows.csv,3,392688,0,0,1864
csharp,10000,10000_rows.csv,3,413566,0,0,1608
csharp,10000,10000_rows.csv,3,445814,0,0,1864
csharp,10000,10000_rows.csv,3,472712,0,0,1720
csharp,10000,10000_rows.csv,3,491785,2356,68,1624
csharp,10000,10000_rows.csv,3,516490,3992,320,1656
csharp,10000,10000_rows.csv,3,555800,12864,512,1232
csharp,10000,10000_rows.csv,3,589814,24112,2160,1424
csharp,10000,10000_rows.csv,3,612647,28231,3577,1424
csharp,10000,10000_rows.csv,3,643814,34508,5284,1424
csharp,10000,10000_rows.csv,3,669022,37805,6691,1288
csharp,10000,10000_rows.csv,3,693697,40232,8096,1424
csharp,10000,10000_rows.csv,3,712760,58308,8772,1296
csharp,10000,10000_rows.csv,3,743908,60686,9018,1000
csharp,10000,10000_rows.csv,3,768837,60686,9018,1000
csharp,10000,10000_rows.csv,3,801597,64614,10242,1304
csharp,10000,10000_rows.csv,3,820911,64614,10242,1304
csharp,10000,10000_rows.csv,3,855730,64614,10242,856
csharp,10000,10000_rows.csv,3,877154,64614,10242,856
csharp,10000,10000_rows.csv,3,906292,64614,10242,848
csharp,10000,10000_rows.csv,3,927709,64614,10242,840
csharp,10000,10000_rows.csv,3,949133,64614,10242,840
csharp,10000,10000_rows.csv,3,970298,64626,10254,1000
csharp,10000,10000_rows.csv,3,999798,64626,10254,792
csharp,10000,10000_rows.csv,3,1021116,64721,10271,784
csharp,10000,10000_rows.csv,3,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,3,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,3,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,3,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,3,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,3,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,3,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,3,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,3,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,3,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,3,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,3,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,3,1374407,95446,12234,2848
csharp,10000,10000_rows.csv,3,1390718,103691,12341,1944
csharp,10000,10000_rows.csv,3,1407035,103691,12341,1888
csharp,10000,10000_rows.csv,3,1423883,128372,12404,2032
csharp,10000,10000_rows.csv,3,1440712,161266,12470,2032
csharp,10000,10000_rows.csv,3,1457027,185509,12211,4296
csharp,10000,10000_rows.csv,4,0,0,0,0
csharp,10000,10000_rows.csv,4,41470,0,0,448
csharp,10000,10000_rows.csv,4,70245,0,0,3920
csharp,10000,10000_rows.csv,4,86548,0,0,1376
csharp,10000,10000_rows.csv,4,115756,0,0,1408
csharp,10000,10000_rows.csv,4,157000,0,0,1384
csharp,10000,10000_rows.csv,4,187631,0,0,1960
csharp,10000,10000_rows.csv,4,224274,0,0,1384
csharp,10000,10000_rows.csv,4,249397,0,0,1704
csharp,10000,10000_rows.csv,4,280711,0,0,1384
csharp,10000,10000_rows.csv,4,318564,0,0,1864
csharp,10000,10000_rows.csv,4,359136,0,0,1864
csharp,10000,10000_rows.csv,4,392688,0,0,1864
csharp,10000,10000_rows.csv,4,413566,0,0,1608
csharp,10000,10000_rows.csv,4,445814,0,0,1864
csharp,10000,10000_rows.csv,4,472712,0,0,1720
csharp,10000,10000_rows.csv,4,491785,2356,68,1624
csharp,10000,10000_rows.csv,4,516490,3992,320,1656
csharp,10000,10000_rows.csv,4,555800,12864,512,1232
csharp,10000,10000_rows.csv,4,589814,24112,2160,1424
csharp,10000,10000_rows.csv,4,612647,28231,3577,1424
csharp,10000,10000_rows.csv,4,643814,34508,5284,1424
csharp,10000,10000_rows.csv,4,669022,37805,6691,1288
csharp,10000,10000_rows.csv,4,693697,40232,8096,1424
csharp,10000,10000_rows.csv,4,712760,58308,8772,1296
csharp,10000,10000_rows.csv,4,743908,60686,9018,1000
csharp,10000,10000_rows.csv,4,768837,60686,9018,1000
csharp,10000,10000_rows.csv,4,801597,64614,10242,1304
csharp,10000,10000_rows.csv,4,820911,64614,10242,1304
csharp,10000,10000_rows.csv,4,855730,64614,10242,856
csharp,10000,10000_rows.csv,4,877154,64614,10242,856
csharp,10000,10000_rows.csv,4,906292,64614,10242,848
csharp,10000,10000_rows.csv,4,927709,64614,10242,840
csharp,10000,10000_rows.csv,4,949133,64614,10242,840
csharp,10000,10000_rows.csv,4,970298,64626,10254,1000
csharp,10000,10000_rows.csv,4,999798,64626,10254,792
csharp,10000,10000_rows.csv,4,1021116,64721,10271,784
csharp,10000,10000_rows.csv,4,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,4,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,4,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,4,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,4,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,4,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,4,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,4,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,4,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,4,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,4,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,4,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,4,1373295,95302,12218,2848
csharp,10000,10000_rows.csv,4,1389615,103547,12309,1944
csharp,10000,10000_rows.csv,4,1405919,103547,12309,1888
csharp,10000,10000_rows.csv,4,1423245,128228,12372,2032
csharp,10000,10000_rows.csv,4,1440074,161122,12438,2032
csharp,10000,10000_rows.csv,4,1456389,185365,12179,4296
csharp,10000,10000_rows.csv,5,0,0,0,0
csharp,10000,10000_rows.csv,5,41470,0,0,448
csharp,10000,10000_rows.csv,5,70245,0,0,3920
csharp,10000,10000_rows.csv,5,86548,0,0,1376
csharp,10000,10000_rows.csv,5,115756,0,0,1408
csharp,10000,10000_rows.csv,5,157000,0,0,1384
csharp,10000,10000_rows.csv,5,187631,0,0,1960
csharp,10000,10000_rows.csv,5,224274,0,0,1384
csharp,10000,10000_rows.csv,5,249397,0,0,1704
csharp,10000,10000_rows.csv,5,280711,0,0,1384
csharp,10000,10000_rows.csv,5,318564,0,0,1864
csharp,10000,10000_rows.csv,5,359136,0,0,1864
csharp,10000,10000_rows.csv,5,392688,0,0,1864
csharp,10000,10000_rows.csv,5,413566,0,0,1608
csharp,10000,10000_rows.csv,5,445814,0,0,1864
csharp,10000,10000_rows.csv,5,472712,0,0,1720
csharp,10000,10000_rows.csv,5,491785,2356,68,1624
csharp,10000,10000_rows.csv,5,516490,3992,320,1656
csharp,10000,10000_rows.csv,5,555800,12864,512,1232
csharp,10000,10000_rows.csv,5,589814,24112,2160,1424
csharp,10000,10000_rows.csv,5,612647,28231,3577,1424
csharp,10000,10000_rows.csv,5,643814,34508,5284,1424
csharp,10000,10000_rows.csv,5,669022,37805,6691,1288
csharp,10000,10000_rows.csv,5,693697,40232,8096,1424
csharp,10000,10000_rows.csv,5,712760,58308,8772,1296
csharp,10000,10000_rows.csv,5,743908,60686,9018,1000
csharp,10000,10000_rows.csv,5,768837,60686,9018,1000
csharp,10000,10000_rows.csv,5,801597,64614,10242,1304
csharp,10000,10000_rows.csv,5,820911,64614,10242,1304
csharp,10000,10000_rows.csv,5,855730,64614,10242,856
csharp,10000,10000_rows.csv,5,877154,64614,10242,856
csharp,10000,10000_rows.csv,5,906292,64614,10242,848
csharp,10000,10000_rows.csv,5,927709,64614,10242,840
csharp,10000,10000_rows.csv,5,949133,64614,10242,840
csharp,10000,10000_rows.csv,5,970298,64626,10254,1000
csharp,10000,10000_rows.csv,5,999798,64626,10254,792
csharp,10000,10000_rows.csv,5,1021116,64721,10271,784
csharp,10000,10000_rows.csv,5,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,5,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,5,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,5,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,5,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,5,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,5,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,5,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,5,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,5,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,5,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,5,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,5,1374407,95446,12234,2848
csharp,10000,10000_rows.csv,5,1390718,103691,12341,1944
csharp,10000,10000_rows.csv,5,1407035,103691,12341,1888
csharp,10000,10000_rows.csv,5,1423883,128372,12404,2032
csharp,10000,10000_rows.csv,5,1440712,161266,12470,2032
csharp,10000,10000_rows.csv,5,1457027,185509,12211,4296
csharp,10000,10000_rows.csv,6,0,0,0,0
csharp,10000,10000_rows.csv,6,41470,0,0,448
csharp,10000,10000_rows.csv,6,70245,0,0,3920
csharp,10000,10000_rows.csv,6,86548,0,0,1376
csharp,10000,10000_rows.csv,6,115756,0,0,1408
csharp,10000,10000_rows.csv,6,157000,0,0,1384
csharp,10000,10000_rows.csv,6,187631,0,0,1960
csharp,10000,10000_rows.csv,6,224274,0,0,1384
csharp,10000,10000_rows.csv,6,249397,0,0,1704
csharp,10000,10000_rows.csv,6,280711,0,0,1384
csharp,10000,10000_rows.csv,6,318564,0,0,1864
csharp,10000,10000_rows.csv,6,359136,0,0,1864
csharp,10000,10000_rows.csv,6,392688,0,0,1864
csharp,10000,10000_rows.csv,6,413566,0,0,1608
csharp,10000,10000_rows.csv,6,445814,0,0,1864
csharp,10000,10000_rows.csv,6,472712,0,0,1720
csharp,10000,10000_rows.csv,6,491785,2356,68,1624
csharp,10000,10000_rows.csv,6,516490,3992,320,1656
csharp,10000,10000_rows.csv,6,555800,12864,512,1232
csharp,10000,10000_rows.csv,6,589814,24112,2160,1424
csharp,10000,10000_rows.csv,6,612647,28231,3577,1424
csharp,10000,10000_rows.csv,6,643814,34508,5284,1424
csharp,10000,10000_rows.csv,6,669022,37805,6691,1288
csharp,10000,10000_rows.csv,6,693697,40232,8096,1424
csharp,10000,10000_rows.csv,6,712760,58308,8772,1296
csharp,10000,10000_rows.csv,6,743908,60686,9018,1000
csharp,10000,10000_rows.csv,6,768837,60686,9018,1000
csharp,10000,10000_rows.csv,6,801597,64614,10242,1304
csharp,10000,10000_rows.csv,6,820911,64614,10242,1304
csharp,10000,10000_rows.csv,6,855730,64614,10242,856
csharp,10000,10000_rows.csv,6,877154,64614,10242,856
csharp,10000,10000_rows.csv,6,906292,64614,10242,848
csharp,10000,10000_rows.csv,6,927709,64614,10242,840
csharp,10000,10000_rows.csv,6,949133,64614,10242,840
csharp,10000,10000_rows.csv,6,970298,64626,10254,1000
csharp,10000,10000_rows.csv,6,999798,64626,10254,792
csharp,10000,10000_rows.csv,6,1021116,64721,10271,784
csharp,10000,10000_rows.csv,6,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,6,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,6,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,6,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,6,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,6,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,6,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,6,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,6,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,6,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,6,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,6,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,6,1374407,95446,12234,2848
csharp,10000,10000_rows.csv,6,1390718,103691,12341,1944
csharp,10000,10000_rows.csv,6,1407035,103691,12341,1888
csharp,10000,10000_rows.csv,6,1423883,128372,12404,2032
csharp,10000,10000_rows.csv,6,1440712,161266,12470,2032
csharp,10000,10000_rows.csv,6,1457027,185509,12211,4296
csharp,10000,10000_rows.csv,7,0,0,0,0
csharp,10000,10000_rows.csv,7,41470,0,0,448
csharp,10000,10000_rows.csv,7,70245,0,0,3920
csharp,10000,10000_rows.csv,7,86548,0,0,1376
csharp,10000,10000_rows.csv,7,115756,0,0,1408
csharp,10000,10000_rows.csv,7,157000,0,0,1384
csharp,10000,10000_rows.csv,7,187631,0,0,1960
csharp,10000,10000_rows.csv,7,224274,0,0,1384
csharp,10000,10000_rows.csv,7,249397,0,0,1704
csharp,10000,10000_rows.csv,7,280711,0,0,1384
csharp,10000,10000_rows.csv,7,318564,0,0,1864
csharp,10000,10000_rows.csv,7,359136,0,0,1864
csharp,10000,10000_rows.csv,7,392688,0,0,1864
csharp,10000,10000_rows.csv,7,413566,0,0,1608
csharp,10000,10000_rows.csv,7,445814,0,0,1864
csharp,10000,10000_rows.csv,7,472712,0,0,1720
csharp,10000,10000_rows.csv,7,491785,2356,68,1624
csharp,10000,10000_rows.csv,7,516490,3992,320,1656
csharp,10000,10000_rows.csv,7,555800,12864,512,1232
csharp,10000,10000_rows.csv,7,589814,24112,2160,1424
csharp,10000,10000_rows.csv,7,612647,28231,3577,1424
csharp,10000,10000_rows.csv,7,643814,34508,5284,1424
csharp,10000,10000_rows.csv,7,669022,37805,6691,1288
csharp,10000,10000_rows.csv,7,693697,40232,8096,1424
csharp,10000,10000_rows.csv,7,712760,58308,8772,1296
csharp,10000,10000_rows.csv,7,743908,60686,9018,1000
csharp,10000,10000_rows.csv,7,768837,60686,9018,1000
csharp,10000,10000_rows.csv,7,801597,64614,10242,1304
csharp,10000,10000_rows.csv,7,820911,64614,10242,1304
csharp,10000,10000_rows.csv,7,855730,64614,10242,856
csharp,10000,10000_rows.csv,7,877154,64614,10242,856
csharp,10000,10000_rows.csv,7,906292,64614,10242,848
csharp,10000,10000_rows.csv,7,927709,64614,10242,840
csharp,10000,10000_rows.csv,7,949133,64614,10242,840
csharp,10000,10000_rows.csv,7,970298,64626,10254,1000
csharp,10000,10000_rows.csv,7,999798,64626,10254,792
csharp,10000,10000_rows.csv,7,1021116,64721,10271,784
csharp,10000,10000_rows.csv,7,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,7,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,7,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,7,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,7,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,7,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,7,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,7,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,7,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,7,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,7,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,7,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,7,1374407,95446,12234,2848
csharp,10000,10000_rows.csv,7,1390718,103691,12341,1944
csharp,10000,10000_rows.csv,7,1407035,103691,12341,1888
csharp,10000,10000_rows.csv,7,1423883,128372,12404,2032
csharp,10000,10000_rows.csv,7,1440712,161266,12470,2032
csharp,10000,10000_rows.csv,7,1457027,185509,12211,4296
csharp,10000,10000_rows.csv,8,0,0,0,0
csharp,10000,10000_rows.csv,8,41470,0,0,448
csharp,10000,10000_rows.csv,8,70245,0,0,3920
csharp,10000,10000_rows.csv,8,86548,0,0,1376
csharp,10000,10000_rows.csv,8,115756,0,0,1408
csharp,10000,10000_rows.csv,8,157000,0,0,1384
csharp,10000,10000_rows.csv,8,187631,0,0,1960
csharp,10000,10000_rows.csv,8,224274,0,0,1384
csharp,10000,10000_rows.csv,8,249397,0,0,1704
csharp,10000,10000_rows.csv,8,280711,0,0,1384
csharp,10000,10000_rows.csv,8,318564,0,0,1864
csharp,10000,10000_rows.csv,8,359136,0,0,1864
csharp,10000,10000_rows.csv,8,392688,0,0,1864
csharp,10000,10000_rows.csv,8,413566,0,0,1608
csharp,10000,10000_rows.csv,8,445814,0,0,1864
csharp,10000,10000_rows.csv,8,472712,0,0,1720
csharp,10000,10000_rows.csv,8,491785,2356,68,1624
csharp,10000,10000_rows.csv,8,516490,3992,320,1656
csharp,10000,10000_rows.csv,8,555800,12864,512,1232
csharp,10000,10000_rows.csv,8,589814,24112,2160,1424
csharp,10000,10000_rows.csv,8,612647,28231,3577,1424
csharp,10000,10000_rows.csv,8,643814,34508,5284,1424
csharp,10000,10000_rows.csv,8,669022,37805,6691,1288
csharp,10000,10000_rows.csv,8,693697,40232,8096,1424
csharp,10000,10000_rows.csv,8,712760,58308,8772,1296
csharp,10000,10000_rows.csv,8,743908,60686,9018,1000
csharp,10000,10000_rows.csv,8,768837,60686,9018,1000
csharp,10000,10000_rows.csv,8,801597,64614,10242,1304
csharp,10000,10000_rows.csv,8,820911,64614,10242,1304
csharp,10000,10000_rows.csv,8,855730,64614,10242,856
csharp,10000,10000_rows.csv,8,877154,64614,10242,856
csharp,10000,10000_rows.csv,8,906292,64614,10242,848
csharp,10000,10000_rows.csv,8,927709,64614,10242,840
csharp,10000,10000_rows.csv,8,949133,64614,10242,840
csharp,10000,10000_rows.csv,8,970298,64626,10254,1000
csharp,10000,10000_rows.csv,8,999798,64626,10254,792
csharp,10000,10000_rows.csv,8,1021116,64721,10271,784
csharp,10000,10000_rows.csv,8,1051308,71790,10546,5720
csharp,10000,10000_rows.csv,8,1076269,73966,10906,7008
csharp,10000,10000_rows.csv,8,1097154,74945,11103,7920
csharp,10000,10000_rows.csv,8,1123360,73483,10981,1840
csharp,10000,10000_rows.csv,8,1157667,73538,11134,4592
csharp,10000,10000_rows.csv,8,1181408,74730,11742,1864
csharp,10000,10000_rows.csv,8,1205118,75461,11867,2088
csharp,10000,10000_rows.csv,8,1238525,74720,11800,1328
csharp,10000,10000_rows.csv,8,1268080,73083,10709,1632
csharp,10000,10000_rows.csv,8,1290239,73083,10709,1632
csharp,10000,10000_rows.csv,8,1323177,76985,11871,1312
csharp,10000,10000_rows.csv,8,1339580,93583,12169,104888
csharp,10000,10000_rows.csv,8,1374407,95446,12234,2848
csharp,10000,10000_rows.csv,8,1390718,103691,12341,1944
csharp,10000,10000_rows.csv,8,1407035,103691,12341,1888
csharp,10000,10000_rows.csv,8,1423883,128372,12404,2032
