Language,Total Records,File Name,Run Number,Point,Cycles
c,50000,50000_rows.csv,1,Start Quick Sort Person Array,29687521976946
c,50000,50000_rows.csv,1,Start Print Results,29687574581154
c,50000,50000_rows.csv,1,Start Free Memory,29687609968840
c,50000,50000_rows.csv,1,End Program,29687655907340
c,50000,50000_rows.csv,2,Start File Read,29688948444374
c,50000,50000_rows.csv,2,Start Map to Person Record,29688982986394
c,50000,50000_rows.csv,2,Start Quick Sort Person Array,29689024894620
c,50000,50000_rows.csv,2,Start Print Results,29689072892378
c,50000,50000_rows.csv,2,Start Free Memory,29689114200175
c,50000,50000_rows.csv,2,End Program,29689168348946
c,50000,50000_rows.csv,3,Start File Read,29690392730807
c,50000,50000_rows.csv,3,Start Map to Person Record,29690412747776
c,50000,50000_rows.csv,3,Start Quick Sort Person Array,29690443590076
c,50000,50000_rows.csv,3,Start Print Results,29690484718020
c,50000,50000_rows.csv,3,Start Free Memory,29690511090688
c,50000,50000_rows.csv,3,End Program,29690573822420
c,50000,50000_rows.csv,4,Start File Read,29691986157584
c,50000,50000_rows.csv,4,Start Map to Person Record,29692019210848
c,50000,50000_rows.csv,4,Start Quick Sort Person Array,29692073472068
c,50000,50000_rows.csv,4,Start Print Results,29692134511698
c,50000,50000_rows.csv,4,Start Free Memory,29692172247679
c,50000,50000_rows.csv,4,End Program,29692206984476
c,50000,50000_rows.csv,5,Start File Read,29693511561426
c,50000,50000_rows.csv,5,Start Map to Person Record,29693544141754
c,50000,50000_rows.csv,5,Start Quick Sort Person Array,29693580911278
c,50000,50000_rows.csv,5,Start Print Results,29693611182784
c,50000,50000_rows.csv,5,Start Free Memory,29693630173746
c,50000,50000_rows.csv,5,End Program,29693651916316
c,50000,50000_rows.csv,6,Start File Read,29694994357356
c,50000,50000_rows.csv,6,Start Map to Person Record,29695014576834
c,50000,50000_rows.csv,6,Start Quick Sort Person Array,29695050378334
c,50000,50000_rows.csv,6,Start Print Results,29695109572738
c,50000,50000_rows.csv,6,Start Free Memory,29695145769918
c,50000,50000_rows.csv,6,End Program,29695185404372
c,50000,50000_rows.csv,7,Start File Read,29696542891384
c,50000,50000_rows.csv,7,Start Map to Person Record,29696572180334
c,50000,50000_rows.csv,7,Start Quick Sort Person Array,29696609614206
c,50000,50000_rows.csv,7,Start Print Results,29696657096184
c,50000,50000_rows.csv,7,Start Free Memory,29696706077418
c,50000,50000_rows.csv,7,End Program,29696747446762
c,50000,50000_rows.csv,8,Start File Read,29698002134758
c,50000,50000_rows.csv,8,Start Map to Person Record,29698032706112
c,50000,50000_rows.csv,8,Start Quick Sort Person Array,29698074155026
c,50000,50000_rows.csv,8,Start Print Results,29698161701360
c,50000,50000_rows.csv,8,Start Free Memory,29698197469398
c,50000,50000_rows.csv,8,End Program,29698247745640
c,50000,50000_rows.csv,9,Start File Read,29699513730726
c,50000,50000_rows.csv,9,Start Map to Person Record,29699533507636
c,50000,50000_rows.csv,9,Start Quick Sort Person Array,29699578481078
c,50000,50000_rows.csv,9,Start Print Results,29699646843170
c,50000,50000_rows.csv,9,Start Free Memory,29699674719313
c,50000,50000_rows.csv,9,End Program,29699712091236
c,50000,50000_rows.csv,10,Start File Read,29700928478314
c,50000,50000_rows.csv,10,Start Map to Person Record,29700962093540
c,50000,50000_rows.csv,10,Start Quick Sort Person Array,29701006613370
c,50000,50000_rows.csv,10,Start Print Results,29701055705056
c,50000,50000_rows.csv,10,Start Free Memory,29701089653372
c,50000,50000_rows.csv,10,End Program,29701136285732
c,5000,5000_rows.csv,1,Start File Read,29702254905782
c,5000,5000_rows.csv,1,Start Map to Person Record,29702258407872
c,5000,5000_rows.csv,1,Start Quick Sort Person Array,29702263875869
c,5000,5000_rows.csv,1,Start Print Results,29702266515070
c,5000,5000_rows.csv,1,Start Free Memory,29702269833090
c,5000,5000_rows.csv,1,End Program,29702273988252
c,5000,5000_rows.csv,2,Start File Read,29703319415120
c,5000,5000_rows.csv,2,Start Map to Person Record,29703323361622
c,5000,5000_rows.csv,2,Start Quick Sort Person Array,29703327652014
c,5000,5000_rows.csv,2,Start Print Results,29703330370900
c,5000,5000_rows.csv,2,Start Free Memory,29703333198258
c,5000,5000_rows.csv,2,End Program,29703336684496
c,5000,5000_rows.csv,3,Start File Read,29704402782006
c,5000,5000_rows.csv,3,Start Map to Person Record,29704407548582
c,5000,5000_rows.csv,3,Start Quick Sort Person Array,29704412847910
c,5000,5000_rows.csv,3,Start Print Results,29704416647070
c,5000,5000_rows.csv,3,Start Free Memory,29704420696282
c,5000,5000_rows.csv,3,End Program,29704426308898
c,5000,5000_rows.csv,4,Start File Read,29705488760736
c,5000,5000_rows.csv,4,Start Map to Person Record,29705493601396
c,5000,5000_rows.csv,4,Start Quick Sort Person Array,29705498629920
c,5000,5000_rows.csv,4,Start Print Results,29705502450734
c,5000,5000_rows.csv,4,Start Free Memory,29705506102224
c,5000,5000_rows.csv,4,End Program,29705511202026
c,5000,5000_rows.csv,5,Start File Read,29706627407840
c,5000,5000_rows.csv,5,Start Map to Person Record,29706631872692
c,5000,5000_rows.csv,5,Start Quick Sort Person Array,29706638106151
c,5000,5000_rows.csv,5,Start Print Results,29706642283984
c,5000,5000_rows.csv,5,Start Free Memory,29706646197940
c,5000,5000_rows.csv,5,End Program,29706651510400
c,5000,5000_rows.csv,6,Start File Read,29707672128356
c,5000,5000_rows.csv,6,Start Map to Person Record,29707676875406
c,5000,5000_rows.csv,6,Start Quick Sort Person Array,29707682012966
c,5000,5000_rows.csv,6,Start Print Results,29707685917434
c,5000,5000_rows.csv,6,Start Free Memory,29707690069942
c,5000,5000_rows.csv,6,End Program,29707695749222
c,5000,5000_rows.csv,7,Start File Read,29708769102658
c,5000,5000_rows.csv,7,Start Map to Person Record,29708773613308
c,5000,5000_rows.csv,7,Start Quick Sort Person Array,29708777806894
c,5000,5000_rows.csv,7,Start Print Results,29708780385998
c,5000,5000_rows.csv,7,Start Free Memory,29708783459076
c,5000,5000_rows.csv,7,End Program,29708786622466
c,5000,5000_rows.csv,8,Start File Read,29709931379362
c,5000,5000_rows.csv,8,Start Map to Person Record,29709935914698
c,5000,5000_rows.csv,8,Start Quick Sort Person Array,29709940558488
c,5000,5000_rows.csv,8,Start Print Results,29709943504064
c,5000,5000_rows.csv,8,Start Free Memory,29709946467414
c,5000,5000_rows.csv,8,End Program,29709950651854
c,5000,5000_rows.csv,9,Start File Read,29710997102978
c,5000,5000_rows.csv,9,Start Map to Person Record,29711002072173
c,5000,5000_rows.csv,9,Start Quick Sort Person Array,29711005862242
c,5000,5000_rows.csv,9,Start Print Results,29711008894506
c,5000,5000_rows.csv,9,Start Free Memory,29711012621910
c,5000,5000_rows.csv,9,End Program,29711017232394
c,5000,5000_rows.csv,10,Start File Read,29712072665482
c,5000,5000_rows.csv,10,Start Map to Person Record,29712076928688
c,5000,5000_rows.csv,10,Start Quick Sort Person Array,29712082456606
c,5000,5000_rows.csv,10,Start Print Results,29712086494186
c,5000,5000_rows.csv,10,Start Free Memory,29712090583988
c,5000,5000_rows.csv,10,End Program,29712096086980
csharp,100000,100000_rows.csv,1,Start File Read,29715189876830
csharp,100000,100000_rows.csv,1,Start Map to Person Record,29715245289408
csharp,100000,100000_rows.csv,1,Start Quick Sort Person Array,29715302637788
csharp,100000,100000_rows.csv,1,Start Print Results,29715793292228
csharp,100000,100000_rows.csv,1,Start Free Memory,29715992435386
csharp,100000,100000_rows.csv,1,End Program,29716004449430
csharp,100000,100000_rows.csv,2,Start File Read,29719118519020
csharp,100000,100000_rows.csv,2,Start Map to Person Record,29719176189888
csharp,100000,100000_rows.csv,2,Start Quick Sort Person Array,29719243433298
csharp,100000,100000_rows.csv,2,Start Print Results,29719730490808
csharp,100000,100000_rows.csv,2,Start Free Memory,29719918052902
csharp,100000,100000_rows.csv,2,End Program,29719929891690
csharp,100000,100000_rows.csv,3,Start File Read,29723002374498
csharp,100000,100000_rows.csv,3,Start Map to Person Record,29723058102766
csharp,100000,100000_rows.csv,3,Start Quick Sort Person Array,29723119144484
csharp,100000,100000_rows.csv,3,Start Print Results,29723597886608
csharp,100000,100000_rows.csv,3,Start Free Memory,29723747291736
csharp,100000,100000_rows.csv,3,End Program,29723758927496
csharp,100000,100000_rows.csv,4,Start File Read,29726791959291
csharp,100000,100000_rows.csv,4,Start Map to Person Record,29726855259780
csharp,100000,100000_rows.csv,4,Start Quick Sort Person Array,29726918500776
csharp,100000,100000_rows.csv,4,Start Print Results,29727397373801
csharp,100000,100000_rows.csv,4,Start Free Memory,29727542918944
csharp,100000,100000_rows.csv,4,End Program,29727554535186
csharp,100000,100000_rows.csv,5,Start File Read,29730601523254
csharp,100000,100000_rows.csv,5,Start Map to Person Record,29730656772682
csharp,100000,100000_rows.csv,5,Start Quick Sort Person Array,29730718040448
csharp,100000,100000_rows.csv,5,Start Print Results,29731201193581
csharp,100000,100000_rows.csv,5,Start Free Memory,29731340779632
csharp,100000,100000_rows.csv,5,End Program,29731351972622
csharp,100000,100000_rows.csv,6,Start File Read,29734479021080
csharp,100000,100000_rows.csv,6,Start Map to Person Record,29734535136012
csharp,100000,100000_rows.csv,6,Start Quick Sort Person Array,29734593291914
csharp,100000,100000_rows.csv,6,Start Print Results,29735088914175
csharp,100000,100000_rows.csv,6,Start Free Memory,29735232278227
csharp,100000,100000_rows.csv,6,End Program,29735243803584
csharp,100000,100000_rows.csv,7,Start File Read,29738333095690
csharp,100000,100000_rows.csv,7,Start Map to Person Record,29738387820870
csharp,100000,100000_rows.csv,7,Start Quick Sort Person Array,29738452007270
csharp,100000,100000_rows.csv,7,Start Print Results,29738931683898
csharp,100000,100000_rows.csv,7,Start Free Memory,29739075947876
csharp,100000,100000_rows.csv,7,End Program,29739086584150
csharp,100000,100000_rows.csv,8,Start File Read,29742152525780
csharp,100000,100000_rows.csv,8,Start Map to Person Record,29742209380750
csharp,100000,100000_rows.csv,8,Start Quick Sort Person Array,29742266828866
csharp,100000,100000_rows.csv,8,Start Print Results,29742752947862
csharp,100000,100000_rows.csv,8,Start Free Memory,29742905736224
csharp,100000,100000_rows.csv,8,End Program,29742917693478
csharp,100000,100000_rows.csv,9,Start File Read,29746050819890
csharp,100000,100000_rows.csv,9,Start Map to Person Record,29746122756588
csharp,100000,100000_rows.csv,9,Start Quick Sort Person Array,29746207493082
csharp,100000,100000_rows.csv,9,Start Print Results,29746657989988
csharp,100000,100000_rows.csv,9,Start Free Memory,29746812905922
csharp,100000,100000_rows.csv,9,End Program,29746822819572
csharp,100000,100000_rows.csv,10,Start File Read,29749921976022
csharp,100000,100000_rows.csv,10,Start Map to Person Record,29749977924536
csharp,100000,100000_rows.csv,10,Start Quick Sort Person Array,29750049559986
csharp,100000,100000_rows.csv,10,Start Print Results,29750524727706
csharp,100000,100000_rows.csv,10,Start Free Memory,29750670789276
csharp,100000,100000_rows.csv,10,End Program,29750683708636
csharp,10000,10000_rows.csv,1,Start File Read,29753147602774
csharp,10000,10000_rows.csv,1,Start Map to Person Record,29753193061716
csharp,10000,10000_rows.csv,1,Start Quick Sort Person Array,29753198059510
csharp,10000,10000_rows.csv,1,Start Print Results,29753210528598
csharp,10000,10000_rows.csv,1,Start Free Memory,29753225023714
csharp,10000,10000_rows.csv,1,End Program,29753235202222
csharp,10000,10000_rows.csv,2,Start File Read,29755781339505
csharp,10000,10000_rows.csv,2,Start Map to Person Record,29755826641929
csharp,10000,10000_rows.csv,2,Start Quick Sort Person Array,29755830982734
csharp,10000,10000_rows.csv,2,Start Print Results,29755845180032
csharp,10000,10000_rows.csv,2,Start Free Memory,29755875602558
csharp,10000,10000_rows.csv,2,End Program,29755886365086
csharp,10000,10000_rows.csv,3,Start File Read,29758452519732
csharp,10000,10000_rows.csv,3,Start Map to Person Record,29758497844918
csharp,10000,10000_rows.csv,3,Start Quick Sort Person Array,29758503744636
csharp,10000,10000_rows.csv,3,Start Print Results,29758520424964
csharp,10000,10000_rows.csv,3,Start Free Memory,29758556302750
csharp,10000,10000_rows.csv,3,End Program,29758574956892
csharp,10000,10000_rows.csv,4,Start File Read,29761069493892
csharp,10000,10000_rows.csv,4,Start Map to Person Record,29761115053846
csharp,10000,10000_rows.csv,4,Start Quick Sort Person Array,29761120957228
csharp,10000,10000_rows.csv,4,Start Print Results,29761138106032
csharp,10000,10000_rows.csv,4,Start Free Memory,29761189111158
csharp,10000,10000_rows.csv,4,End Program,29761198691068
csharp,10000,10000_rows.csv,5,Start File Read,29763774755506
csharp,10000,10000_rows.csv,5,Start Map to Person Record,29763820195400
csharp,10000,10000_rows.csv,5,Start Quick Sort Person Array,29763824737194
csharp,10000,10000_rows.csv,5,Start Print Results,29763842254830
csharp,10000,10000_rows.csv,5,Start Free Memory,29763870277862
csharp,10000,10000_rows.csv,5,End Program,29763892110266
csharp,10000,10000_rows.csv,6,Start File Read,29766406377993
csharp,10000,10000_rows.csv,6,Start Map to Person Record,29766451587972
csharp,10000,10000_rows.csv,6,Start Quick Sort Person Array,29766456747016
csharp,10000,10000_rows.csv,6,Start Print Results,29766473736622
csharp,10000,10000_rows.csv,6,Start Free Memory,29766496130200
csharp,10000,10000_rows.csv,6,End Program,29766508602736
csharp,10000,10000_rows.csv,7,Start File Read,29769150641660
csharp,10000,10000_rows.csv,7,Start Map to Person Record,29769204765010
csharp,10000,10000_rows.csv,7,Start Quick Sort Person Array,29769211014502
csharp,10000,10000_rows.csv,7,Start Print Results,29769236532858
csharp,10000,10000_rows.csv,7,Start Free Memory,29769301210060
