Language,Total Records,File Name,Run Number,Point,Cycles
csharp,25000,25000_rows.csv,2,Start Free Used Memory,7958280093276
csharp,25000,25000_rows.csv,2,End Program,7958294762256
csharp,25000,25000_rows.csv,3,Start Read People CSV File,7964946283229
csharp,25000,25000_rows.csv,3,Start Validate Person Rows,7965443132419
csharp,25000,25000_rows.csv,3,Start Quick Sort Person Rows,7965592494218
csharp,25000,25000_rows.csv,3,Start Print Person Rows,7966052091526
csharp,25000,25000_rows.csv,3,Start Free Used Memory,7966512797139
csharp,25000,25000_rows.csv,3,End Program,7966527507893
csharp,25000,25000_rows.csv,4,Start Read People CSV File,7973196527445
csharp,25000,25000_rows.csv,4,Start Validate Person Rows,7973692023200
csharp,25000,25000_rows.csv,4,Start Quick Sort Person Rows,7973841516417
csharp,25000,25000_rows.csv,4,Start Print Person Rows,7974305743722
csharp,25000,25000_rows.csv,4,Start Free Used Memory,7974748562025
csharp,25000,25000_rows.csv,4,End Program,7974763048635
csharp,25000,25000_rows.csv,5,Start Read People CSV File,7981453824017
csharp,25000,25000_rows.csv,5,Start Validate Person Rows,7981959220644
csharp,25000,25000_rows.csv,5,Start Quick Sort Person Rows,7982107526281
csharp,25000,25000_rows.csv,5,Start Print Person Rows,7982567118082
csharp,25000,25000_rows.csv,5,Start Free Used Memory,7983009739042
csharp,25000,25000_rows.csv,5,End Program,7983024172599
csharp,25000,25000_rows.csv,6,Start Read People CSV File,7989696439921
csharp,25000,25000_rows.csv,6,Start Validate Person Rows,7990186159460
csharp,25000,25000_rows.csv,6,Start Quick Sort Person Rows,7990335990735
csharp,25000,25000_rows.csv,6,Start Print Person Rows,7990812798560
csharp,25000,25000_rows.csv,6,Start Free Used Memory,7991258887856
csharp,25000,25000_rows.csv,6,End Program,7991273572735
csharp,25000,25000_rows.csv,7,Start Read People CSV File,7997921493980
csharp,25000,25000_rows.csv,7,Start Validate Person Rows,7998413482356
csharp,25000,25000_rows.csv,7,Start Quick Sort Person Rows,7998562366558
csharp,25000,25000_rows.csv,7,Start Print Person Rows,7999026175223
csharp,25000,25000_rows.csv,7,Start Free Used Memory,7999467484442
csharp,25000,25000_rows.csv,7,End Program,7999482319930
csharp,25000,25000_rows.csv,8,Start Read People CSV File,8006157374872
csharp,25000,25000_rows.csv,8,Start Validate Person Rows,8006649604280
csharp,25000,25000_rows.csv,8,Start Quick Sort Person Rows,8006819446921
csharp,25000,25000_rows.csv,8,Start Print Person Rows,8007305521752
csharp,25000,25000_rows.csv,8,Start Free Used Memory,8007739486814
csharp,25000,25000_rows.csv,8,End Program,8007754213022
csharp,25000,25000_rows.csv,9,Start Read People CSV File,8014426420341
csharp,25000,25000_rows.csv,9,Start Validate Person Rows,8014945876883
csharp,25000,25000_rows.csv,9,Start Quick Sort Person Rows,8015103127079
csharp,25000,25000_rows.csv,9,Start Print Person Rows,8015573292224
csharp,25000,25000_rows.csv,9,Start Free Used Memory,8016017527156
csharp,25000,25000_rows.csv,9,End Program,8016032082742
csharp,25000,25000_rows.csv,10,Start Read People CSV File,8022678815576
csharp,25000,25000_rows.csv,10,Start Validate Person Rows,8023176538462
csharp,25000,25000_rows.csv,10,Start Quick Sort Person Rows,8023325671265
csharp,25000,25000_rows.csv,10,Start Print Person Rows,8023785494797
csharp,25000,25000_rows.csv,10,Start Free Used Memory,8024231238379
csharp,25000,25000_rows.csv,10,End Program,8024245950810
csharp,2500,2500_rows.csv,1,Start Read People CSV File,8029864783416
csharp,2500,2500_rows.csv,1,Start Validate Person Rows,8030254330045
csharp,2500,2500_rows.csv,1,Start Quick Sort Person Rows,8030267045479
csharp,2500,2500_rows.csv,1,Start Print Person Rows,8030283529445
csharp,2500,2500_rows.csv,1,Start Free Used Memory,8030344871364
csharp,2500,2500_rows.csv,1,End Program,8030411023756
csharp,2500,2500_rows.csv,2,Start Read People CSV File,8036009602000
csharp,2500,2500_rows.csv,2,Start Validate Person Rows,8036393788943
csharp,2500,2500_rows.csv,2,Start Quick Sort Person Rows,8036406817172
csharp,2500,2500_rows.csv,2,Start Print Person Rows,8036423234175
csharp,2500,2500_rows.csv,2,Start Free Used Memory,8036481899841
csharp,2500,2500_rows.csv,2,End Program,8036547213117
csharp,2500,2500_rows.csv,3,Start Read People CSV File,8042153771141
csharp,2500,2500_rows.csv,3,Start Validate Person Rows,8042530406673
csharp,2500,2500_rows.csv,3,Start Quick Sort Person Rows,8042543344370
csharp,2500,2500_rows.csv,3,Start Print Person Rows,8042560052426
csharp,2500,2500_rows.csv,3,Start Free Used Memory,8042625407229
csharp,2500,2500_rows.csv,3,End Program,8042690719093
csharp,2500,2500_rows.csv,4,Start Read People CSV File,8048291275545
csharp,2500,2500_rows.csv,4,Start Validate Person Rows,8048681071092
csharp,2500,2500_rows.csv,4,Start Quick Sort Person Rows,8048693794422
csharp,2500,2500_rows.csv,4,Start Print Person Rows,8048710358072
csharp,2500,2500_rows.csv,4,Start Free Used Memory,8048768397172
csharp,2500,2500_rows.csv,4,End Program,8048834866453
csharp,2500,2500_rows.csv,5,Start Read People CSV File,8054436424464
csharp,2500,2500_rows.csv,5,Start Validate Person Rows,8054826330556
csharp,2500,2500_rows.csv,5,Start Quick Sort Person Rows,8054838927079
csharp,2500,2500_rows.csv,5,Start Print Person Rows,8054855393956
csharp,2500,2500_rows.csv,5,Start Free Used Memory,8054915116630
csharp,2500,2500_rows.csv,5,End Program,8054981376270
csharp,2500,2500_rows.csv,6,Start Read People CSV File,8060574807322
csharp,2500,2500_rows.csv,6,Start Validate Person Rows,8060963629907
csharp,2500,2500_rows.csv,6,Start Quick Sort Person Rows,8060976334445
csharp,2500,2500_rows.csv,6,Start Print Person Rows,8060992804327
csharp,2500,2500_rows.csv,6,Start Free Used Memory,8061051108267
csharp,2500,2500_rows.csv,6,End Program,8061117708612
csharp,2500,2500_rows.csv,7,Start Read People CSV File,8066726378265
csharp,2500,2500_rows.csv,7,Start Validate Person Rows,8067111383117
csharp,2500,2500_rows.csv,7,Start Quick Sort Person Rows,8067124265893
csharp,2500,2500_rows.csv,7,Start Print Person Rows,8067140672837
csharp,2500,2500_rows.csv,7,Start Free Used Memory,8067199581909
csharp,2500,2500_rows.csv,7,End Program,8067264499652
csharp,2500,2500_rows.csv,8,Start Read People CSV File,8072886671487
csharp,2500,2500_rows.csv,8,Start Validate Person Rows,8073277294975
csharp,2500,2500_rows.csv,8,Start Quick Sort Person Rows,8073290200825
csharp,2500,2500_rows.csv,8,Start Print Person Rows,8073306535995
csharp,2500,2500_rows.csv,8,Start Free Used Memory,8073366735329
csharp,2500,2500_rows.csv,8,End Program,8073432541967
csharp,2500,2500_rows.csv,9,Start Read People CSV File,8079071163254
csharp,2500,2500_rows.csv,9,Start Validate Person Rows,8079461905166
csharp,2500,2500_rows.csv,9,Start Quick Sort Person Rows,8079474964193
csharp,2500,2500_rows.csv,9,Start Print Person Rows,8079491266341
csharp,2500,2500_rows.csv,9,Start Free Used Memory,8079548028644
csharp,2500,2500_rows.csv,9,End Program,8079614026922
csharp,2500,2500_rows.csv,10,Start Read People CSV File,8085245936291
csharp,2500,2500_rows.csv,10,Start Validate Person Rows,8085628913225
csharp,2500,2500_rows.csv,10,Start Quick Sort Person Rows,8085641697598
csharp,2500,2500_rows.csv,10,Start Print Person Rows,8085658204341
csharp,2500,2500_rows.csv,10,Start Free Used Memory,8085716536335
csharp,2500,2500_rows.csv,10,End Program,8085781795030
csharp,50000,50000_rows.csv,1,Start Read People CSV File,8094339282884
csharp,50000,50000_rows.csv,1,Start Validate Person Rows,8094898671527
csharp,50000,50000_rows.csv,1,Start Quick Sort Person Rows,8095185533926
csharp,50000,50000_rows.csv,1,Start Print Person Rows,8096652741591
csharp,50000,50000_rows.csv,1,Start Free Used Memory,8097745866794
csharp,50000,50000_rows.csv,1,End Program,8097759739685
csharp,50000,50000_rows.csv,2,Start Read People CSV File,8106337038495
csharp,50000,50000_rows.csv,2,Start Validate Person Rows,8106893367628
csharp,50000,50000_rows.csv,2,Start Quick Sort Person Rows,8107179546205
csharp,50000,50000_rows.csv,2,Start Print Person Rows,8108640824347
csharp,50000,50000_rows.csv,2,Start Free Used Memory,8109745608182
csharp,50000,50000_rows.csv,2,End Program,8109759623264
csharp,50000,50000_rows.csv,3,Start Read People CSV File,8118290598182
csharp,50000,50000_rows.csv,3,Start Validate Person Rows,8118888686283
csharp,50000,50000_rows.csv,3,Start Quick Sort Person Rows,8119176110348
csharp,50000,50000_rows.csv,3,Start Print Person Rows,8120615652417
csharp,50000,50000_rows.csv,3,Start Free Used Memory,8121796549349
csharp,50000,50000_rows.csv,3,End Program,8121810481914
csharp,50000,50000_rows.csv,4,Start Read People CSV File,8130354059775
csharp,50000,50000_rows.csv,4,Start Validate Person Rows,8130947418493
csharp,50000,50000_rows.csv,4,Start Quick Sort Person Rows,8131239422135
csharp,50000,50000_rows.csv,4,Start Print Person Rows,8132680757505
csharp,50000,50000_rows.csv,4,Start Free Used Memory,8133799748112
csharp,50000,50000_rows.csv,4,End Program,8133813658661
csharp,50000,50000_rows.csv,5,Start Read People CSV File,8142363340280
csharp,50000,50000_rows.csv,5,Start Validate Person Rows,8142930207681
csharp,50000,50000_rows.csv,5,Start Quick Sort Person Rows,8143239037383
csharp,50000,50000_rows.csv,5,Start Print Person Rows,8144686749563
csharp,50000,50000_rows.csv,5,Start Free Used Memory,8145807068803
csharp,50000,50000_rows.csv,5,End Program,8145823583311
csharp,50000,50000_rows.csv,6,Start Read People CSV File,8154401736615
csharp,50000,50000_rows.csv,6,Start Validate Person Rows,8154950938565
csharp,50000,50000_rows.csv,6,Start Quick Sort Person Rows,8155259553335
csharp,50000,50000_rows.csv,6,Start Print Person Rows,8156721595142
csharp,50000,50000_rows.csv,6,Start Free Used Memory,8157830714812
csharp,50000,50000_rows.csv,6,End Program,8157845664636
csharp,50000,50000_rows.csv,7,Start Read People CSV File,8166417165083
csharp,50000,50000_rows.csv,7,Start Validate Person Rows,8166973992759
csharp,50000,50000_rows.csv,7,Start Quick Sort Person Rows,8167260105519
csharp,50000,50000_rows.csv,7,Start Print Person Rows,8168736210249
csharp,50000,50000_rows.csv,7,Start Free Used Memory,8169847427924
csharp,50000,50000_rows.csv,7,End Program,8169861235507
csharp,50000,50000_rows.csv,8,Start Read People CSV File,8178404494016
csharp,50000,50000_rows.csv,8,Start Validate Person Rows,8178998800213
csharp,50000,50000_rows.csv,8,Start Quick Sort Person Rows,8179294327635
csharp,50000,50000_rows.csv,8,Start Print Person Rows,8180736847145
csharp,50000,50000_rows.csv,8,Start Free Used Memory,8181858880309
csharp,50000,50000_rows.csv,8,End Program,8181872975814
csharp,50000,50000_rows.csv,9,Start Read People CSV File,8190391964839
csharp,50000,50000_rows.csv,9,Start Validate Person Rows,8190946637790
csharp,50000,50000_rows.csv,9,Start Quick Sort Person Rows,8191231477389
csharp,50000,50000_rows.csv,9,Start Print Person Rows,8192712646524
csharp,50000,50000_rows.csv,9,Start Free Used Memory,8193816745141
csharp,50000,50000_rows.csv,9,End Program,8193830891113
csharp,50000,50000_rows.csv,10,Start Read People CSV File,8202345566713
csharp,50000,50000_rows.csv,10,Start Validate Person Rows,8202913361267
csharp,50000,50000_rows.csv,10,Start Quick Sort Person Rows,8203192564769
csharp,50000,50000_rows.csv,10,Start Print Person Rows,8204674065574
csharp,50000,50000_rows.csv,10,Start Free Used Memory,8205801801920
csharp,50000,50000_rows.csv,10,End Program,8205815726140
csharp,5000,5000_rows.csv,1,Start Read People CSV File,8211545579981
csharp,5000,5000_rows.csv,1,Start Validate Person Rows,8211944060731
csharp,5000,5000_rows.csv,1,Start Quick Sort Person Rows,8211963421414
csharp,5000,5000_rows.csv,1,Start Print Person Rows,8212001152140
csharp,5000,5000_rows.csv,1,Start Free Used Memory,8212103763220
csharp,5000,5000_rows.csv,1,End Program,8212170437425
csharp,5000,5000_rows.csv,2,Start Read People CSV File,8217879406532
csharp,5000,5000_rows.csv,2,Start Validate Person Rows,8218267886390
csharp,5000,5000_rows.csv,2,Start Quick Sort Person Rows,8218287514082
csharp,5000,5000_rows.csv,2,Start Print Person Rows,8218325604350
csharp,5000,5000_rows.csv,2,Start Free Used Memory,8218429275609
csharp,5000,5000_rows.csv,2,End Program,8218496145085
csharp,5000,5000_rows.csv,3,Start Read People CSV File,8224207091884
csharp,5000,5000_rows.csv,3,Start Validate Person Rows,8224600784187
csharp,5000,5000_rows.csv,3,Start Quick Sort Person Rows,8224620363597
csharp,5000,5000_rows.csv,3,Start Print Person Rows,8224658112130
csharp,5000,5000_rows.csv,3,Start Free Used Memory,8224759608792
csharp,5000,5000_rows.csv,3,End Program,8224826456184
csharp,5000,5000_rows.csv,4,Start Read People CSV File,8230534227384
csharp,5000,5000_rows.csv,4,Start Validate Person Rows,8230925981520
csharp,5000,5000_rows.csv,4,Start Quick Sort Person Rows,8230945360731
csharp,5000,5000_rows.csv,4,Start Print Person Rows,8230983340767
csharp,5000,5000_rows.csv,4,Start Free Used Memory,8231085184440
csharp,5000,5000_rows.csv,4,End Program,8231151180954
csharp,5000,5000_rows.csv,5,Start Read People CSV File,8236851919279
csharp,5000,5000_rows.csv,5,Start Validate Person Rows,8237243764652
csharp,5000,5000_rows.csv,5,Start Quick Sort Person Rows,8237263342456
csharp,5000,5000_rows.csv,5,Start Print Person Rows,8237301281966
csharp,5000,5000_rows.csv,5,Start Free Used Memory,8237401059826
csharp,5000,5000_rows.csv,5,End Program,8237467133956
csharp,5000,5000_rows.csv,6,Start Read People CSV File,8243161080969
csharp,5000,5000_rows.csv,6,Start Validate Person Rows,8243551687407
csharp,5000,5000_rows.csv,6,Start Quick Sort Person Rows,8243571364749
csharp,5000,5000_rows.csv,6,Start Print Person Rows,8243609464075
csharp,5000,5000_rows.csv,6,Start Free Used Memory,8243713630960
csharp,5000,5000_rows.csv,6,End Program,8243780355678
csharp,5000,5000_rows.csv,7,Start Read People CSV File,8249492017142
csharp,5000,5000_rows.csv,7,Start Validate Person Rows,8249882199146
csharp,5000,5000_rows.csv,7,Start Quick Sort Person Rows,8249901573255
csharp,5000,5000_rows.csv,7,Start Print Person Rows,8249939433548
csharp,5000,5000_rows.csv,7,Start Free Used Memory,8250042665332
csharp,5000,5000_rows.csv,7,End Program,8250108624298
csharp,5000,5000_rows.csv,8,Start Read People CSV File,8255821870645
csharp,5000,5000_rows.csv,8,Start Validate Person Rows,8256213045657
csharp,5000,5000_rows.csv,8,Start Quick Sort Person Rows,8256232528674
csharp,5000,5000_rows.csv,8,Start Print Person Rows,8256270305989
csharp,5000,5000_rows.csv,8,Start Free Used Memory,8256371049311
csharp,5000,5000_rows.csv,8,End Program,8256437138195
csharp,5000,5000_rows.csv,9,Start Read People CSV File,8262153636002
csharp,5000,5000_rows.csv,9,Start Validate Person Rows,8262547022085
csharp,5000,5000_rows.csv,9,Start Quick Sort Person Rows,8262566697373
csharp,5000,5000_rows.csv,9,Start Print Person Rows,8262604442497
csharp,5000,5000_rows.csv,9,Start Free Used Memory,8262710795774
csharp,5000,5000_rows.csv,9,End Program,8262777057432
csharp,5000,5000_rows.csv,10,Start Read People CSV File,8268487928575
csharp,5000,5000_rows.csv,10,Start Validate Person Rows,8268876678349
csharp,5000,5000_rows.csv,10,Start Quick Sort Person Rows,8268896159884
csharp,5000,5000_rows.csv,10,Start Print Person Rows,8268933950792
csharp,5000,5000_rows.csv,10,Start Free Used Memory,8269035529985
csharp,5000,5000_rows.csv,10,End Program,8269101740262
csharp,7500,7500_rows.csv,1,Start Read People CSV File,8274903327168
csharp,7500,7500_rows.csv,1,Start Validate Person Rows,8275296875021
csharp,7500,7500_rows.csv,1,Start Quick Sort Person Rows,8275323547908
csharp,7500,7500_rows.csv,1,Start Print Person Rows,8275388202635
csharp,7500,7500_rows.csv,1,Start Free Used Memory,8275605362431
csharp,7500,7500_rows.csv,1,End Program,8275615924637
csharp,7500,7500_rows.csv,2,Start Read People CSV File,8281429959791
csharp,7500,7500_rows.csv,2,Start Validate Person Rows,8281828045205
csharp,7500,7500_rows.csv,2,Start Quick Sort Person Rows,8281854523757
csharp,7500,7500_rows.csv,2,Start Print Person Rows,8281919265509
csharp,7500,7500_rows.csv,2,Start Free Used Memory,8282135596137
csharp,7500,7500_rows.csv,2,End Program,8282146184712
csharp,7500,7500_rows.csv,3,Start Read People CSV File,8287971136723
csharp,7500,7500_rows.csv,3,Start Validate Person Rows,8288363637606
csharp,7500,7500_rows.csv,3,Start Quick Sort Person Rows,8288390562516
csharp,7500,7500_rows.csv,3,Start Print Person Rows,8288455095358
csharp,7500,7500_rows.csv,3,Start Free Used Memory,8288670451711
csharp,7500,7500_rows.csv,3,End Program,8288681084606
csharp,7500,7500_rows.csv,4,Start Read People CSV File,8294488696877
csharp,7500,7500_rows.csv,4,Start Validate Person Rows,8294897412143
csharp,7500,7500_rows.csv,4,Start Quick Sort Person Rows,8294923862326
csharp,7500,7500_rows.csv,4,Start Print Person Rows,8294990323961
csharp,7500,7500_rows.csv,4,Start Free Used Memory,8295221599390
csharp,7500,7500_rows.csv,4,End Program,8295232173819
csharp,7500,7500_rows.csv,5,Start Read People CSV File,8301032075296
csharp,7500,7500_rows.csv,5,Start Validate Person Rows,8301451343169
csharp,7500,7500_rows.csv,5,Start Quick Sort Person Rows,8301478058456
csharp,7500,7500_rows.csv,5,Start Print Person Rows,8301542865737
csharp,7500,7500_rows.csv,5,Start Free Used Memory,8301754943043
csharp,7500,7500_rows.csv,5,End Program,8301765472621
csharp,7500,7500_rows.csv,6,Start Read People CSV File,8307587286298
csharp,7500,7500_rows.csv,6,Start Validate Person Rows,8307977665400
csharp,7500,7500_rows.csv,6,Start Quick Sort Person Rows,8308007754717
csharp,7500,7500_rows.csv,6,Start Print Person Rows,8308072502330
csharp,7500,7500_rows.csv,6,Start Free Used Memory,8308290248841
csharp,7500,7500_rows.csv,6,End Program,8308301135598
csharp,7500,7500_rows.csv,7,Start Read People CSV File,8314096131772
csharp,7500,7500_rows.csv,7,Start Validate Person Rows,8314488688960
csharp,7500,7500_rows.csv,7,Start Quick Sort Person Rows,8314515576334
csharp,7500,7500_rows.csv,7,Start Print Person Rows,8314580037072
csharp,7500,7500_rows.csv,7,Start Free Used Memory,8314798951368
csharp,7500,7500_rows.csv,7,End Program,8314809370943
csharp,7500,7500_rows.csv,8,Start Read People CSV File,8320590031702
csharp,7500,7500_rows.csv,8,Start Validate Person Rows,8320983883888
csharp,7500,7500_rows.csv,8,Start Quick Sort Person Rows,8321011218339
csharp,7500,7500_rows.csv,8,Start Print Person Rows,8321078615627
csharp,7500,7500_rows.csv,8,Start Free Used Memory,8321295169742
csharp,7500,7500_rows.csv,8,End Program,8321305887755
csharp,7500,7500_rows.csv,9,Start Read People CSV File,8327096622712
csharp,7500,7500_rows.csv,9,Start Validate Person Rows,8327496150433
csharp,7500,7500_rows.csv,9,Start Quick Sort Person Rows,8327522425373
csharp,7500,7500_rows.csv,9,Start Print Person Rows,8327587194097
csharp,7500,7500_rows.csv,9,Start Free Used Memory,8327808683611
csharp,7500,7500_rows.csv,9,End Program,8327819255887
csharp,7500,7500_rows.csv,10,Start Read People CSV File,8333613718111
csharp,7500,7500_rows.csv,10,Start Validate Person Rows,8334007325724
csharp,7500,7500_rows.csv,10,Start Quick Sort Person Rows,8334033836126
csharp,7500,7500_rows.csv,10,Start Print Person Rows,8334098152801
csharp,7500,7500_rows.csv,10,Start Free Used Memory,8334317197344
csharp,7500,7500_rows.csv,10,End Program,8334327791568
go,0,0_rows.csv,1,Start Read People CSV File,8338773354707
go,0,0_rows.csv,1,Start Validate Person Rows,8338776980164
go,0,0_rows.csv,1,Start Quick Sort Person Rows,8338780766979
go,0,0_rows.csv,1,Start Print Person Rows,8338784279979
go,0,0_rows.csv,1,Start Free Used Memory,8338788578039
go,0,0_rows.csv,1,End Program,8338793758553
go,0,0_rows.csv,2,Start Read People CSV File,8343158728257
go,0,0_rows.csv,2,Start Validate Person Rows,8343162637058
go,0,0_rows.csv,2,Start Quick Sort Person Rows,8343166205352
go,0,0_rows.csv,2,Start Print Person Rows,8343170095978
go,0,0_rows.csv,2,Start Free Used Memory,8343175471259
go,0,0_rows.csv,2,End Program,8343181567314
go,0,0_rows.csv,3,Start Read People CSV File,8347556843385
go,0,0_rows.csv,3,Start Validate Person Rows,8347560504143
go,0,0_rows.csv,3,Start Quick Sort Person Rows,8347564567162
go,0,0_rows.csv,3,Start Print Person Rows,8347568729554
go,0,0_rows.csv,3,Start Free Used Memory,8347574175052
go,0,0_rows.csv,3,End Program,8347580111488
go,0,0_rows.csv,4,Start Read People CSV File,8351961815087
go,0,0_rows.csv,4,Start Validate Person Rows,8351965439434
go,0,0_rows.csv,4,Start Quick Sort Person Rows,8351969398234
go,0,0_rows.csv,4,Start Print Person Rows,8351973275050
go,0,0_rows.csv,4,Start Free Used Memory,8351978634462
go,0,0_rows.csv,4,End Program,8351984883869
go,0,0_rows.csv,5,Start Read People CSV File,8356369598370
go,0,0_rows.csv,5,Start Validate Person Rows,8356373252415
go,0,0_rows.csv,5,Start Quick Sort Person Rows,8356377258760
go,0,0_rows.csv,5,Start Print Person Rows,8356381252713
go,0,0_rows.csv,5,Start Free Used Memory,8356386746334
go,0,0_rows.csv,5,End Program,8356392698857
go,0,0_rows.csv,6,Start Read People CSV File,8360772979850
go,0,0_rows.csv,6,Start Validate Person Rows,8360776585712
go,0,0_rows.csv,6,Start Quick Sort Person Rows,8360780657541
go,0,0_rows.csv,6,Start Print Person Rows,8360784686974
go,0,0_rows.csv,6,Start Free Used Memory,8360790171261
go,0,0_rows.csv,6,End Program,8360796130359
go,0,0_rows.csv,7,Start Read People CSV File,8365181148197
go,0,0_rows.csv,7,Start Validate Person Rows,8365184808090
go,0,0_rows.csv,7,Start Quick Sort Person Rows,8365188613658
go,0,0_rows.csv,7,Start Print Person Rows,8365191940775
go,0,0_rows.csv,7,Start Free Used Memory,8365196595794
go,0,0_rows.csv,7,End Program,8365201349033
go,0,0_rows.csv,8,Start Read People CSV File,8369582777925
go,0,0_rows.csv,8,Start Validate Person Rows,8369586566746
go,0,0_rows.csv,8,Start Quick Sort Person Rows,8369589775982
go,0,0_rows.csv,8,Start Print Person Rows,8369593202138
go,0,0_rows.csv,8,Start Free Used Memory,8369596795533
go,0,0_rows.csv,8,End Program,8369602233340
go,0,0_rows.csv,9,Start Read People CSV File,8373989662543
go,0,0_rows.csv,9,Start Validate Person Rows,8373993256091
go,0,0_rows.csv,9,Start Quick Sort Person Rows,8373997294325
go,0,0_rows.csv,9,Start Print Person Rows,8374001293684
go,0,0_rows.csv,9,Start Free Used Memory,8374007142932
go,0,0_rows.csv,9,End Program,8374013047708
go,0,0_rows.csv,10,Start Read People CSV File,8378398171570
go,0,0_rows.csv,10,Start Validate Person Rows,8378401714672
go,0,0_rows.csv,10,Start Quick Sort Person Rows,8378405691310
go,0,0_rows.csv,10,Start Print Person Rows,8378409043971
go,0,0_rows.csv,10,Start Free Used Memory,8378413394831
go,0,0_rows.csv,10,End Program,8378418339107
go,10000,10000_rows.csv,1,Start Read People CSV File,8382988780839
go,10000,10000_rows.csv,1,Start Validate Person Rows,8382999012084
go,10000,10000_rows.csv,1,Start Quick Sort Person Rows,8383011044196
go,10000,10000_rows.csv,1,Start Print Person Rows,8383024111398
go,10000,10000_rows.csv,1,Start Free Used Memory,8383126890186
go,10000,10000_rows.csv,1,End Program,8383131723678
go,10000,10000_rows.csv,2,Start Read People CSV File,8387636219426
go,10000,10000_rows.csv,2,Start Validate Person Rows,8387646201765
go,10000,10000_rows.csv,2,Start Quick Sort Person Rows,8387659839245
go,10000,10000_rows.csv,2,Start Print Person Rows,8387672410218
go,10000,10000_rows.csv,2,Start Free Used Memory,8387778997418
go,10000,10000_rows.csv,2,End Program,8387783855643
go,10000,10000_rows.csv,3,Start Read People CSV File,8392291348094
go,10000,10000_rows.csv,3,Start Validate Person Rows,8392301168925
go,10000,10000_rows.csv,3,Start Quick Sort Person Rows,8392314794191
go,10000,10000_rows.csv,3,Start Print Person Rows,8392327383837
go,10000,10000_rows.csv,3,Start Free Used Memory,8392434567389
go,10000,10000_rows.csv,3,End Program,8392439365549
go,10000,10000_rows.csv,4,Start Read People CSV File,8396971438991
go,10000,10000_rows.csv,4,Start Validate Person Rows,8396981684423
go,10000,10000_rows.csv,4,Start Quick Sort Person Rows,8396993739970
go,10000,10000_rows.csv,4,Start Print Person Rows,8397006441329
go,10000,10000_rows.csv,4,Start Free Used Memory,8397122425570
go,10000,10000_rows.csv,4,End Program,8397127312718
go,10000,10000_rows.csv,5,Start Read People CSV File,8401603059439
go,10000,10000_rows.csv,5,Start Validate Person Rows,8401613514932
go,10000,10000_rows.csv,5,Start Quick Sort Person Rows,8401625479960
go,10000,10000_rows.csv,5,Start Print Person Rows,8401638222814
go,10000,10000_rows.csv,5,Start Free Used Memory,8401752825273
go,10000,10000_rows.csv,5,End Program,8401759242991
go,10000,10000_rows.csv,6,Start Read People CSV File,8406297759663
go,10000,10000_rows.csv,6,Start Validate Person Rows,8406307800019
go,10000,10000_rows.csv,6,Start Quick Sort Person Rows,8406321446867
go,10000,10000_rows.csv,6,Start Print Person Rows,8406333939325
go,10000,10000_rows.csv,6,Start Free Used Memory,8406439499963
go,10000,10000_rows.csv,6,End Program,8406445331183
go,10000,10000_rows.csv,7,Start Read People CSV File,8410934060193
go,10000,10000_rows.csv,7,Start Validate Person Rows,8410944512232
go,10000,10000_rows.csv,7,Start Quick Sort Person Rows,8410956470090
go,10000,10000_rows.csv,7,Start Print Person Rows,8410969199505
go,10000,10000_rows.csv,7,Start Free Used Memory,8411086915677
go,10000,10000_rows.csv,7,End Program,8411091600810
go,10000,10000_rows.csv,8,Start Read People CSV File,8415630526249
go,10000,10000_rows.csv,8,Start Validate Person Rows,8415640605992
go,10000,10000_rows.csv,8,Start Quick Sort Person Rows,8415654133013
go,10000,10000_rows.csv,8,Start Print Person Rows,8415666748476
go,10000,10000_rows.csv,8,Start Free Used Memory,8415774601524
go,10000,10000_rows.csv,8,End Program,8415779430190
go,10000,10000_rows.csv,9,Start Read People CSV File,8420271951493
go,10000,10000_rows.csv,9,Start Validate Person Rows,8420282266795
go,10000,10000_rows.csv,9,Start Quick Sort Person Rows,8420295729284
go,10000,10000_rows.csv,9,Start Print Person Rows,8420308342317
go,10000,10000_rows.csv,9,Start Free Used Memory,8420410308884
go,10000,10000_rows.csv,9,End Program,8420415169778
go,10000,10000_rows.csv,10,Start Read People CSV File,8424934272727
go,10000,10000_rows.csv,10,Start Validate Person Rows,8424945077876
go,10000,10000_rows.csv,10,Start Quick Sort Person Rows,8424957162810
go,10000,10000_rows.csv,10,Start Print Person Rows,8424970157686
go,10000,10000_rows.csv,10,Start Free Used Memory,8425072959983
go,10000,10000_rows.csv,10,End Program,8425079078690
go,1000,1000_rows.csv,1,Start Read People CSV File,8429473208417
go,1000,1000_rows.csv,1,Start Validate Person Rows,8429477637016
go,1000,1000_rows.csv,1,Start Quick Sort Person Rows,8429482176657
go,1000,1000_rows.csv,1,Start Print Person Rows,8429485821767
go,1000,1000_rows.csv,1,Start Free Used Memory,8429496154322
go,1000,1000_rows.csv,1,End Program,8429500645401
go,1000,1000_rows.csv,2,Start Read People CSV File,8433933261500
go,1000,1000_rows.csv,2,Start Validate Person Rows,8433937497903
go,1000,1000_rows.csv,2,Start Quick Sort Person Rows,8433942523214
go,1000,1000_rows.csv,2,Start Print Person Rows,8433946496409
go,1000,1000_rows.csv,2,Start Free Used Memory,8433964284926
go,1000,1000_rows.csv,2,End Program,8433970203041
go,1000,1000_rows.csv,3,Start Read People CSV File,8438351949765
go,1000,1000_rows.csv,3,Start Validate Person Rows,8438356078094
