Language,Total Records,File Name,Run Number,Point,Cycles
c,5000,5000_rows.csv,5,Start Print Results,838436285537
c,5000,5000_rows.csv,5,Start Free Memory,838449544907
c,5000,5000_rows.csv,5,End Program,838459264977
c,5000,5000_rows.csv,6,Start File Read,842809231034
c,5000,5000_rows.csv,6,Start Map to Person Record,842820433717
c,5000,5000_rows.csv,6,Start QuickSort Person Array,842831020969
c,5000,5000_rows.csv,6,Start Print Results,842839287648
c,5000,5000_rows.csv,6,Start Free Memory,842851385346
c,5000,5000_rows.csv,6,End Program,842862851031
c,5000,5000_rows.csv,7,Start File Read,847221608467
c,5000,5000_rows.csv,7,Start Map to Person Record,847233070397
c,5000,5000_rows.csv,7,Start QuickSort Person Array,847243719884
c,5000,5000_rows.csv,7,Start Print Results,847251931686
c,5000,5000_rows.csv,7,Start Free Memory,847264056880
c,5000,5000_rows.csv,7,End Program,847275189825
c,5000,5000_rows.csv,8,Start File Read,851622857251
c,5000,5000_rows.csv,8,Start Map to Person Record,851634355043
c,5000,5000_rows.csv,8,Start QuickSort Person Array,851644897657
c,5000,5000_rows.csv,8,Start Print Results,851653013452
c,5000,5000_rows.csv,8,Start Free Memory,851664553815
c,5000,5000_rows.csv,8,End Program,851676177880
c,5000,5000_rows.csv,9,Start File Read,856024859122
c,5000,5000_rows.csv,9,Start Map to Person Record,856036424034
c,5000,5000_rows.csv,9,Start QuickSort Person Array,856046763557
c,5000,5000_rows.csv,9,Start Print Results,856054653533
c,5000,5000_rows.csv,9,Start Free Memory,856067978639
c,5000,5000_rows.csv,9,End Program,856077608762
c,5000,5000_rows.csv,10,Start File Read,860445085037
c,5000,5000_rows.csv,10,Start Map to Person Record,860456580008
c,5000,5000_rows.csv,10,Start QuickSort Person Array,860467251009
c,5000,5000_rows.csv,10,Start Print Results,860475334368
c,5000,5000_rows.csv,10,Start Free Memory,860487726888
c,5000,5000_rows.csv,10,End Program,860498612349
csharp,100000,100000_rows.csv,1,Start File Read,928709015475
csharp,100000,100000_rows.csv,1,Start Map to Person Record,929305689272
csharp,100000,100000_rows.csv,1,Start QuickSort Person Array,929788093716
csharp,100000,100000_rows.csv,1,Start Print Results,932810138831
csharp,100000,100000_rows.csv,1,Start Free Memory,935182704437
csharp,100000,100000_rows.csv,1,End Program,935206654619
csharp,100000,100000_rows.csv,2,Start File Read,958821578671
csharp,100000,100000_rows.csv,2,Start Map to Person Record,959418566605
csharp,100000,100000_rows.csv,2,Start QuickSort Person Array,959897437979
csharp,100000,100000_rows.csv,2,Start Print Results,964719397007
csharp,100000,100000_rows.csv,2,Start Free Memory,968202504231
csharp,100000,100000_rows.csv,2,End Program,968241714859
csharp,100000,100000_rows.csv,3,Start File Read,991747064334
csharp,100000,100000_rows.csv,3,Start Map to Person Record,992349302487
csharp,100000,100000_rows.csv,3,Start QuickSort Person Array,992854508015
csharp,100000,100000_rows.csv,3,Start Print Results,997666129646
csharp,100000,100000_rows.csv,3,Start Free Memory,1001806806951
csharp,100000,100000_rows.csv,3,End Program,1001846274605
csharp,100000,100000_rows.csv,4,Start File Read,1025281995982
csharp,100000,100000_rows.csv,4,Start Map to Person Record,1025913222184
csharp,100000,100000_rows.csv,4,Start QuickSort Person Array,1026425463108
csharp,100000,100000_rows.csv,4,Start Print Results,1031191801219
csharp,100000,100000_rows.csv,4,Start Free Memory,1034930225011
csharp,100000,100000_rows.csv,4,End Program,1034977015218
csharp,100000,100000_rows.csv,5,Start File Read,1058727171864
csharp,100000,100000_rows.csv,5,Start Map to Person Record,1059334490252
csharp,100000,100000_rows.csv,5,Start QuickSort Person Array,1059809741834
csharp,100000,100000_rows.csv,5,Start Print Results,1064653140187
